ANO_CONCESSAO_BOLSA;NOME_IES_BOLSA;TIPO_BOLSA;MODALIDADE_ENSINO_BOLSA;NOME_CURSO_BOLSA;NOME_TURNO_CURSO_BOLSA;SEXO_BENEFICIARIO_BOLSA;RACA_BENEFICIARIO_BOLSA;DT_NASCIMENTO_BENEFICIARIO;BENEFICIARIO_DEFICIENTE_FISICO;SIGLA_UF_BENEFICIARIO_BOLSA;MUNICIPIO_BENEFICIARIO_BOLSA;IDADE
2018;FACULDADE INDEPENDENTE DO NORDESTE;BOLSA PARCIAL 50%;Presencial;Farmácia;Matutino;F;Parda;1998-10-08;N;MG;AGUAS VERMELHAS;22
2018;FACULDADE INDEPENDENTE DO NORDESTE;BOLSA PARCIAL 50%;Presencial;Odontologia;Vespertino;F;Parda;1998-12-19;N;MG;AGUAS VERMELHAS;22
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Teologia;Curso a distância;F;Preta;1983-05-01;N;MG;VICOSA;37
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Teologia;Curso a distância;F;Branca;1976-07-19;N;MG;UBERLANDIA;44
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Teologia;Curso a distância;M;Preta;1982-09-21;N;MG;JUIZ DE FORA;38
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Teologia;Curso a distância;M;Parda;1987-08-21;N;MG;TRES CORACOES;33
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Teologia;Curso a distância;M;Parda;1990-09-03;N;MG;UBERLANDIA;30
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Teologia;Curso a distância;M;Parda;1975-12-14;N;MG;DIVINOPOLIS;45
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Teologia;Curso a distância;M;Preta;1998-08-20;N;MG;CORONEL FABRICIANO;22
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Administração;Curso a distância;M;Parda;1995-08-16;S;MG;SETE LAGOAS;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Administração;Curso a distância;F;Parda;1999-07-30;N;MG;ERVALIA;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Análise E Desenvolvimento De Sistemas;Curso a distância;M;Parda;1992-11-26;N;MG;BELA VISTA DE MINAS;28
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Análise E Desenvolvimento De Sistemas;Curso a distância;M;Parda;2000-12-02;N;MG;DESTERRO DE ENTRE RIOS;20
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Artes Visuais;Curso a distância;F;Branca;1964-04-30;N;MG;UBERLANDIA;56
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Artes Visuais;Curso a distância;F;Parda;1994-07-26;N;MG;UBERLANDIA;26
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Artes Visuais;Curso a distância;F;Preta;1997-04-19;N;MG;VARGINHA;23
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Artes Visuais;Curso a distância;M;Parda;1979-04-22;N;MG;BELO HORIZONTE;41
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Artes Visuais;Curso a distância;F;Parda;1994-06-20;N;MG;SAO JOAO DEL REI;26
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Artes Visuais;Curso a distância;M;Parda;1984-09-04;N;MG;VARGINHA;36
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Artes Visuais;Curso a distância;F;Parda;1999-06-04;N;MG;NEPOMUCENO;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Artes Visuais;Curso a distância;F;Branca;1988-05-17;N;MG;CAPELINHA;32
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Ciência Política;Curso a distância;F;Branca;1994-12-18;N;MG;SAO GONCALO DO SAPUCAI;26
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Ciência Política;Curso a distância;F;Branca;2000-01-03;N;MG;OURO PRETO;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Ciência Política;Curso a distância;F;Branca;1996-12-28;N;MG;PONTE NOVA;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Ciência Política;Curso a distância;M;Parda;1996-08-20;N;MG;CARATINGA;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Ciência Política;Curso a distância;F;Parda;1987-05-20;S;MG;GOVERNADOR VALADARES;33
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Ciência Política;Curso a distância;F;Branca;1995-11-18;N;MG;SALINAS;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Ciência Política;Curso a distância;M;Branca;1999-02-17;N;MG;BELO HORIZONTE;22
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Ciência Política;Curso a distância;M;Parda;1983-07-22;N;MG;ANDRADAS;37
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Comércio Exterior;Curso a distância;F;Parda;1995-12-06;N;MG;VESPASIANO;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Comércio Exterior;Curso a distância;M;Branca;1999-06-06;N;MG;TRES PONTAS;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão Comercial - Modalidade A Distância;Curso a distância;F;Branca;1975-06-16;N;MG;RITAPOLIS;45
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão Comercial - Modalidade A Distância;Curso a distância;M;Branca;1997-10-07;N;MG;MATOZINHOS;23
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão Da Produção Industrial(Agrupamento De Áreas Profissionais: Indústria, Química E Mineração)(Ed);Curso a distância;M;Parda;1985-08-19;S;MG;CONSELHEIRO LAFAIETE;35
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão Da Produção Industrial(Agrupamento De Áreas Profissionais: Indústria, Química E Mineração)(Ed);Curso a distância;M;Parda;1997-01-13;N;MG;CAMBUI;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão Da Produção Industrial(Agrupamento De Áreas Profissionais: Indústria, Química E Mineração)(Ed);Curso a distância;M;Branca;1996-04-14;N;MG;POUSO ALTO;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão Da Produção Industrial(Agrupamento De Áreas Profissionais: Indústria, Química E Mineração)(Ed);Curso a distância;M;Parda;1989-08-26;N;MG;OURO FINO;31
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão De Negócios De Pequeno E Médio Porte (Área Profissional: Gestão) (Ed);Curso a distância;M;Branca;1995-06-03;N;MG;POUSO ALEGRE;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão De Negócios De Pequeno E Médio Porte (Área Profissional: Gestão) (Ed);Curso a distância;M;Amarela;1993-06-02;N;MG;UBERLANDIA;27
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão De Negócios De Pequeno E Médio Porte (Área Profissional: Gestão) (Ed);Curso a distância;F;Branca;1960-11-23;N;MG;JUIZ DE FORA;60
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão De Negócios De Pequeno E Médio Porte (Área Profissional: Gestão) (Ed);Curso a distância;F;Parda;1989-12-31;N;MG;POUSO ALEGRE;31
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão De Negócios De Pequeno E Médio Porte (Área Profissional: Gestão) (Ed);Curso a distância;F;Branca;1980-03-03;N;MG;UBERLANDIA;41
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão De Negócios De Pequeno E Médio Porte (Área Profissional: Gestão) (Ed);Curso a distância;M;Parda;1985-08-18;N;MG;JUIZ DE FORA;35
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão De Negócios De Pequeno E Médio Porte (Área Profissional: Gestão) (Ed);Curso a distância;M;Branca;1991-06-14;N;MG;BELO HORIZONTE;29
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão De Sistemas Produtivos Industriais - Modalidade A Distância (Área Profissional: Gestão)(Ed);Curso a distância;F;Branca;1989-10-05;N;MG;CORONEL FABRICIANO;31
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão De Sistemas Produtivos Industriais - Modalidade A Distância (Área Profissional: Gestão)(Ed);Curso a distância;M;Parda;1999-11-18;N;MG;BELO HORIZONTE;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão De Sistemas Produtivos Industriais - Modalidade A Distância (Área Profissional: Gestão)(Ed);Curso a distância;M;Parda;1996-04-13;N;MG;SAO GONCALO DO RIO ABAIXO;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Curso Superior De Tecnologia Em Gestão De Sistemas Produtivos Industriais - Modalidade A Distância (Área Profissional: Gestão)(Ed);Curso a distância;M;Preta;1995-05-17;N;MG;IPATINGA;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia De Computação;Curso a distância;F;Parda;1996-08-01;N;MG;DIVINOLANDIA DE MINAS;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia De Computação;Curso a distância;M;Branca;2000-02-23;N;MG;JUIZ DE FORA;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia De Computação;Curso a distância;M;Parda;1995-02-21;N;MG;BELO HORIZONTE;26
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia De Computação;Curso a distância;M;Parda;1990-06-09;N;MG;CONGONHAS;30
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia De Computação;Curso a distância;M;Branca;1994-11-23;N;MG;BELO HORIZONTE;26
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia De Computação;Curso a distância;M;Parda;1999-11-05;N;MG;CONTAGEM;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia De Computação;Curso a distância;F;Branca;2000-03-20;N;MG;MONTES CLAROS;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia De Produção;Curso a distância;F;Branca;1995-08-03;N;MG;CONGONHAS DO NORTE;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia De Produção;Curso a distância;M;Preta;1995-04-21;N;MG;NOVA ERA;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia De Produção;Curso a distância;M;Branca;1997-01-14;N;MG;IPATINGA;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia De Produção;Curso a distância;F;Parda;1993-04-25;N;MG;SAO JOAO EVANGELISTA;27
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia De Produção;Curso a distância;M;Branca;1991-08-08;N;MG;JUIZ DE FORA;29
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia Elétrica;Curso a distância;M;Parda;1995-04-23;N;MG;ITUTINGA;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia Elétrica;Curso a distância;M;Parda;1973-03-15;N;MG;UBERABA;48
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia Elétrica;Curso a distância;M;Parda;1985-03-10;N;MG;GOVERNADOR VALADARES;36
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia Elétrica;Curso a distância;F;Parda;2000-02-01;N;MG;LAVRAS;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia Elétrica;Curso a distância;M;Parda;1996-07-15;N;MG;CARMO DA MATA;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia Elétrica;Curso a distância;M;Parda;1999-08-23;N;MG;ALFENAS;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia Elétrica;Curso a distância;F;Parda;1962-12-22;N;MG;MARIANA;58
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Engenharia Elétrica;Curso a distância;M;Parda;1989-04-22;N;MG;JAGUARACU;31
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Filosofia;Curso a distância;M;Branca;1994-07-20;N;MG;UBERABA;26
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Filosofia;Curso a distância;M;Parda;1995-12-18;N;MG;LAVRAS;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Filosofia;Curso a distância;F;Branca;1994-10-17;N;MG;UBA;26
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Filosofia;Curso a distância;M;Branca;1995-05-16;N;MG;POUSO ALEGRE;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Filosofia;Curso a distância;F;Branca;1997-01-14;N;MG;MARIANA;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Geografia;Curso a distância;F;Branca;1999-10-17;N;MG;BOM DESPACHO;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Geografia;Curso a distância;M;Parda;1989-03-07;N;MG;CORONEL FABRICIANO;32
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Geografia;Curso a distância;F;Branca;1991-07-03;N;MG;CORONEL FABRICIANO;29
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Geografia;Curso a distância;F;Branca;1968-04-15;N;MG;BETIM;52
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Geografia;Curso a distância;F;Parda;1997-08-22;N;MG;IBIRITE;23
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Geografia;Curso a distância;F;Branca;1993-07-18;N;MG;JOAO MONLEVADE;27
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Geografia;Curso a distância;F;Branca;1981-07-21;N;MG;MONTES CLAROS;39
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Gestão Ambiental;Curso a distância;M;Branca;1996-03-28;N;MG;PEDRO LEOPOLDO;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Gestão Ambiental;Curso a distância;M;Parda;1997-03-09;N;MG;PASSA QUATRO;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Gestão Ambiental;Curso a distância;M;Branca;1999-05-30;N;MG;SABARA;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Gestão Ambiental;Curso a distância;M;Parda;1997-12-20;N;MG;ANTONIO DIAS;23
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Gestão Ambiental;Curso a distância;F;Parda;1976-01-13;N;MG;BETIM;45
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Gestão Ambiental;Curso a distância;F;Parda;1999-01-21;N;MG;CHAPADA GAUCHA;22
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Gestão Ambiental;Curso a distância;M;Parda;1994-09-06;N;MG;FRANCISCOPOLIS;26
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Gestão Ambiental;Curso a distância;M;Preta;1971-09-23;N;MG;JUIZ DE FORA;49
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Gestão Ambiental;Curso a distância;M;Parda;1996-01-05;N;MG;SAO JOAO DEL REI;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Gestão Ambiental;Curso a distância;F;Parda;1988-02-22;N;MG;UBERLANDIA;33
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA PARCIAL 50%;EAD;Gestão Ambiental;Curso a distância;M;Parda;1982-01-04;N;MG;BELO HORIZONTE;39
2018;CENTRO UNIVERSITÁRIO DE JAGUARIÚNA;BOLSA INTEGRAL;Presencial;Medicina Veterinária;Noturno;M;Branca;1994-02-22;N;MG;POCOS DE CALDAS;27
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Administração;Curso a distância;M;Parda;1996-05-14;N;MG;GUAXUPE;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Administração;Curso a distância;M;Parda;1999-06-02;N;MG;PEDRALVA;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Administração;Curso a distância;M;Parda;1991-07-18;N;MG;JUIZ DE FORA;29
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Administração;Curso a distância;F;Parda;1995-11-27;N;MG;BORDA DA MATA;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Administração;Curso a distância;M;Parda;1998-07-19;N;MG;BELO ORIENTE;22
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Administração;Curso a distância;F;Parda;1996-12-19;N;MG;GOVERNADOR VALADARES;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Artes Visuais;Curso a distância;M;Parda;1999-06-07;N;MG;SIMAO PEREIRA;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Ciência Política;Curso a distância;M;Preta;1973-11-02;N;MG;OURO PRETO;47
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Ciências Contábeis;Curso a distância;F;Parda;1997-02-06;N;MG;CAPELINHA;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Engenharia Elétrica;Curso a distância;M;Preta;2000-03-23;N;MG;MONTES CLAROS;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Engenharia Elétrica;Curso a distância;M;Preta;1974-07-09;N;MG;SABARA;46
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Engenharia Elétrica;Curso a distância;M;Parda;1984-02-03;N;MG;ITABIRA;37
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Filosofia;Curso a distância;M;Parda;1998-01-19;S;MG;CONCEICAO DO RIO VERDE;23
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Filosofia;Curso a distância;M;Parda;1991-03-10;N;MG;ARAGUARI;30
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Geografia;Curso a distância;M;Branca;1999-04-19;N;MG;BELO HORIZONTE;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Geografia;Curso a distância;F;Branca;1976-09-18;N;MG;CRISTINA;44
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Geografia;Curso a distância;F;Parda;1986-11-23;N;MG;RIBEIRAO DAS NEVES;34
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Gestão Ambiental;Curso a distância;M;Parda;1998-09-25;N;MG;POCOS DE CALDAS;22
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Gestão Ambiental;Curso a distância;F;Parda;1990-01-01;N;MG;UBERLANDIA;31
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Gestão Comercial;Curso a distância;M;Parda;1988-02-16;N;MG;DIVINOPOLIS;33
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Gestão Comercial;Curso a distância;M;Parda;1992-08-06;N;MG;VARGINHA;28
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Gestão Da Produção Industrial;Curso a distância;F;Parda;1995-07-04;N;MG;MONTES CLAROS;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Gestão Da Produção Industrial;Curso a distância;M;Branca;1999-06-25;N;MG;ANDRELANDIA;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Gestão Da Tecnologia Da Informação;Curso a distância;M;Parda;1993-01-17;N;MG;POUSO ALEGRE;28
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;História;Curso a distância;M;Parda;1997-01-18;N;MG;BUENOPOLIS;24
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;História;Curso a distância;M;Preta;1993-12-08;N;MG;NEPOMUCENO;27
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Letras;Curso a distância;M;Parda;1989-01-30;N;MG;JUIZ DE FORA;32
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Letras;Curso a distância;M;Parda;1999-09-02;N;MG;ITAJUBA;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Letras;Curso a distância;M;Parda;1994-10-15;N;MG;RIO PIRACICABA;26
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Letras;Curso a distância;F;Preta;1999-02-05;S;MG;PIRANGA;22
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Logística;Curso a distância;M;Parda;1999-11-03;N;MG;SETE LAGOAS;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Logística;Curso a distância;M;Preta;1992-01-24;N;MG;MONTES CLAROS;29
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Marketing;Curso a distância;M;Parda;1995-03-11;N;MG;GOVERNADOR VALADARES;26
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Marketing;Curso a distância;M;Preta;1993-03-24;N;MG;UBERLANDIA;28
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Matemática;Curso a distância;F;Parda;1978-04-07;N;MG;CAETANOPOLIS;42
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Matemática;Curso a distância;M;Branca;2000-06-03;N;MG;SERRANIA;20
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Pedagogia;Curso a distância;F;Preta;1991-02-20;N;MG;RIBEIRAO DAS NEVES;30
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Pedagogia(Ead);Curso a distância;F;Parda;2000-01-22;N;MG;BANDEIRA DO SUL;21
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Pedagogia(Ead);Curso a distância;F;Parda;1993-01-04;N;MG;PRATA;28
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Pedagogia(Ead);Curso a distância;F;Branca;1986-03-26;N;MG;PINGO D AGUA;34
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Pedagogia(Ead);Curso a distância;F;Parda;1993-05-02;N;MG;JUIZ DE FORA;27
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Pedagogia(Ead);Curso a distância;M;Parda;1991-06-10;N;MG;CONTAGEM;29
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Pedagogia(Ead);Curso a distância;F;Preta;1991-02-20;N;MG;RIBEIRAO DAS NEVES;30
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Pedagogia(Ead);Curso a distância;F;Parda;1981-09-09;N;MG;SABARA;39
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Processos Gerenciais;Curso a distância;M;Preta;1996-03-13;N;MG;BELO HORIZONTE;25
2018;CENTRO UNIVERSITÁRIO INTERNACIONAL;BOLSA INTEGRAL;EAD;Processos Gerenciais;Curso a distância;F;Branca;1990-04-10;N;MG;CARATINGA;30
